id,id2,Census Tract,County,State,Median_income,Income Bracket,ENERGY BILL,ELEC BILL,GAS BILL,WATER BILL,energy burden,elec burden,gas bill,water bill,Total HH,"Less than $10,000","$10,000 to $14,999","$15,000 to $19,999","$20,000 to $24,999","$25,000 to $29,999","$30,000 to $34,999","$35,000 to $39,999","$40,000 to $44,999","$45,000 to $49,999","$50,000 to $59,999","$60,000 to $74,999","$75,000 to $99,999","$100,000 to $124,999","$125,000 to $149,999","$150,000 to $199,999","$200,000 or more",HH_Living costs (month),HH_Living Costs (annual),Poverty Rate,Population_Greater_Mile,Food_Desert,Elderly Living Alone,Rent Burden,Eviction Rates,Eviction Filings,Eviction Filing Rates,Transportation Burden,Lack of Health Insurance,Tree Canopy Coverage,Vacant Houses
1400000US36029008600,36029008600,86,Erie,New York,39528,8.1,2130.034483,1123.310345,1006.724138,294.045977,0.053886725,0.028418092,0.025468633,0.007438929,1733,301,495,646,807,925,1078,1183,1254,1318,1382,1424,1491,1585,1624,1682,1733,947,11364,4.5,Null,0,Null,0.263,0,4,0.0053,0.22,0.006,Null,0.077899596
1400000US36029009502,36029009502,95.02,Erie,New York,36300,7.3,2259.53121,954.5579618,1304.973248,275.8280255,0.062246039,0.026296363,0.035949676,0.007598568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174,14088,6.1,Null,0,Null,0.246,0,6,0.0083,0.23,0.046,Null,#DIV/0!
1400000US36029008900,36029008900,89,Erie,New York,41471,8.3,2472.527473,1204.404396,1268.123077,212.5714286,0.059620638,0.029042087,0.030578551,0.005125785,2240,237,432,530,661,789,896,952,1113,1179,1283,1707,1906,2043,2146,2223,2240,1250,15000,6,Null,1,Null,0.2379,0.0018,6,0.0105,0.22,0.013,Null,0.020535714
1400000US36029016200,36029016200,162,Erie,New York,24544,5.1,2706.222222,1369.555556,1336.666667,610.6666667,0.110260032,0.055800014,0.054460017,0.024880487,2679,80,217,303,587,665,760,872,911,957,1123,1385,1687,1944,2085,2435,2679,883,10596,8.1,Null,1,0.22107438,0.3533,0,3,0.0084,0.23,0.059,0.258733997,0.011571482
1400000US36029012003,36029012003,120.03,Erie,New York,37171,7.3,2780.420339,1274.074576,1506.345763,352.5322034,0.074800795,0.034276037,0.040524758,0.009484066,2646,18,80,130,181,211,258,297,370,370,500,724,1001,1497,2006,2347,2646,1404,16848,3.1,Null,1,Null,0.216,0,3,0.0223,0.26,0.038,Null,0.009826153
1400000US36029008700,36029008700,87,Erie,New York,40444,8.2,2780.420339,1274.074576,1506.345763,352.5322034,0.068747412,0.03150219,0.037245222,0.008716551,2241,374,479,578,698,827,901,968,1100,1185,1410,1630,1883,2020,2166,2217,2241,1044,12528,9.1,Null,0,0.136100386,0.274,0.0014,3,0.0042,0.22,0.007,0.082491703,0.029004909
1400000US36029005201,36029005201,52.01,Erie,New York,40266,8.2,2167.384615,919.6686391,1247.715976,403.5739645,0.053826668,0.022839831,0.030986837,0.010022698,1284,18,51,97,146,212,254,311,464,498,622,746,984,1164,1257,1284,1284,1124,13488,14.1,Null,0,0.051131601,0.243,0.0015,54,0.0799,0.2,0.022,0.150860996,0.070093458
1400000US36029010808,36029010808,108.08,Erie,New York,31667,6.3,2593.028571,1070.651429,1522.377143,664.1866667,0.081884251,0.033809689,0.048074562,0.020974095,1417,45,45,73,159,181,217,302,387,436,554,705,943,1130,1248,1332,1417,1014,12168,11.5,Null,1,Null,0.209,0.0044,10,0.0111,0.22,0.024,Null,0.037402964
1400000US36029009302,36029009302,93.02,Erie,New York,33234,6.4,1756.367089,943.3670886,813,274.5189873,0.052848501,0.028385602,0.024462899,0.008260185,1358,128,326,420,501,599,715,790,909,935,1117,1208,1262,1305,1341,1350,1358,1021,12252,11.3,Null,0,Null,0.182,0,0,0,0.23,0.014,Null,0.015463918
1400000US36029011200,36029011200,112,Erie,New York,37959,7.4,1979.296188,892.6451613,1086.651026,448.6627566,0.052143001,0.023516035,0.028626967,0.011819667,2068,154,254,327,402,502,652,693,790,853,1101,1293,1697,1816,1945,2035,2068,1237,14844,4.6,Null,1,Null,0.236,0,10,0.0179,0.26,0.012,Null,0.011605416
1400000US36029015503,36029015503,155.03,Erie,New York,30262,6.2,2790.724269,1164.030496,1626.693774,779.2515883,0.092218765,0.038465088,0.053753677,0.025750168,1083,39,89,145,268,326,357,408,517,527,627,722,963,1036,1078,1078,1083,1110,13320,12,Null,1,Null,0.275,0.0083,4,0.0167,0.28,0.076,Null,0.000923361
1400000US36029009114,36029009114,91.14,Erie,New York,41305,8.3,1956.252874,990.6206897,965.6321839,315.4310345,0.047361164,0.02398307,0.023378094,0.007636631,1261,259,472,570,660,733,895,974,1033,1069,1126,1151,1185,1185,1203,1249,1261,1449,17388,5,Null,1,Null,0.237,0,4,0.0146,0.25,0.006,Null,0.011895321
1400000US36029017501,36029017501,175.01,Erie,New York,28829,6.1,4452,1020,3432,212,0.154427833,0.03538104,0.119046793,0.007353706,1133,194,356,492,578,614,658,749,843,869,919,983,1046,1046,1127,1133,1133,793,9516,18.2,Null,1,Null,0.1885,0.009,2,0.009,0.25,0.054,Null,0.0070609
1400000US36029012502,36029012502,125.02,Erie,New York,29210,6.1,2402.576687,906.6993865,1495.877301,641.2147239,0.082251855,0.031040718,0.051211137,0.021951891,2479,227,506,764,987,1002,1105,1264,1417,1538,1808,2034,2231,2298,2386,2440,2479,955,11460,15.7,Null,1,Null,0.229,0,2,0.0075,0.24,0.029,Null,0.014925373
1400000US36029000700,36029000700,7,Erie,New York,32877,6.4,2489.325714,1219.542857,1269.782857,347.6895238,0.075716328,0.037094104,0.038622224,0.010575464,1120,85,107,130,130,198,279,320,362,396,496,615,921,1016,1035,1120,1120,1088,13056,0.4,Null,0,0.13369345,0.222,0.0088,11,0.0241,0.23,0.019,0.121568003,0.040178571
1400000US36029014803,36029014803,148.03,Erie,New York,34429,7.1,2706.222222,1369.555556,1336.666667,610.6666667,0.078602987,0.039779127,0.03882386,0.017736985,1808,119,250,270,378,500,565,620,712,764,864,1006,1147,1294,1385,1549,1808,1446,17352,3.8,Null,0,Null,0.197,0,2,0.006,0.29,0.017,Null,0.001659292
1400000US36029015102,36029015102,151.02,Erie,New York,32440,6.3,2430.396476,1251.171806,1179.22467,204.3656388,0.074919743,0.038568798,0.036350945,0.006299804,1795,230,486,613,735,849,986,1098,1198,1336,1507,1550,1674,1725,1740,1788,1795,1175,14100,5.3,Null,0,Null,0.228,0,0,0,0.31,0.047,Null,0
1400000US36029014502,36029014502,145.02,Erie,New York,24508,5.1,2259.53121,954.5579618,1304.973248,275.8280255,0.092195659,0.038948831,0.053246828,0.011254612,1393,188,327,372,453,473,550,600,649,671,762,864,971,1052,1158,1287,1393,783,9396,29.9,Null,0,Null,0.268,0,6,0.0095,0.22,0.039,Null,0.096195262
1400000US36029008001,36029008001,80.01,Erie,New York,35015,7.2,3086.701987,1158.119205,1928.582781,598.9602649,0.088153705,0.033074945,0.05507876,0.017105819,1734,8,16,59,111,198,249,295,350,405,484,600,840,1013,1177,1474,1734,1026,12312,6.3,Null,1,Null,0.243,0,6,0.0127,0.24,0.009,Null,0.023644752
1400000US36029012002,36029012002,120.02,Erie,New York,37438,7.3,2280.987654,1120.691358,1160.296296,246.0967078,0.06092707,0.029934595,0.030992475,0.006573447,2185,141,298,443,610,713,885,1032,1125,1207,1432,1727,1939,2100,2156,2169,2185,1260,15120,3.2,Null,0,Null,0.322,0,6,0.0292,0.26,0.014,Null,0.004118993
1400000US36029013101,36029013101,131.01,Erie,New York,37060,7.3,1948.9718,917.5444685,1031.427332,242.6941432,0.052589633,0.02475835,0.027831283,0.006548682,2976,136,334,509,708,788,848,1129,1291,1420,1739,1976,2397,2692,2822,2941,2976,1317,15804,5.6,Null,1,Null,0.249,0.002,6,0.0122,0.25,0.004,Null,0.011760753
1400000US36029008202,36029008202,82.02,Erie,New York,26640,5.3,2790.724269,1164.030496,1626.693774,779.2515883,0.104756917,0.043694838,0.061062079,0.029251186,1300,41,66,108,175,202,273,322,347,389,455,708,872,1015,1112,1257,1300,857,10284,7.5,Null,0,Null,0.289,0.0034,5,0.0057,0.21,0.015,Null,0.07
1400000US36029006501,36029006501,65.01,Erie,New York,40025,8.2,2249.186441,958.5254237,1290.661017,558.2033898,0.056194539,0.023948168,0.032246371,0.013946368,973,42,136,170,263,357,416,437,504,519,570,639,709,778,816,880,973,947,11364,18.9,Null,0,0.081790123,0.31,0.0045,59,0.0668,0.18,0.008,0.127416,0.143884892
1400000US36029015504,36029015504,155.04,Erie,New York,30781,6.2,1869.931034,901.5632184,968.3678161,508.1609195,0.060749522,0.029289601,0.031459921,0.016508915,3215,109,247,247,456,537,627,894,970,1048,1311,1576,1972,2442,2760,3063,3215,1126,13512,8.8,Null,1,Null,0.275,0.0076,5,0.0191,0.28,0.125,Null,0
1400000US36029010103,36029010103,101.03,Erie,New York,33446,6.4,3433.627486,1708.990958,1724.636528,548.0072333,0.102661828,0.051097021,0.051564807,0.016384836,1864,78,135,208,249,320,385,439,494,551,754,959,1215,1400,1528,1750,1864,983,11796,9.6,Null,0,Null,0.243,0.0069,6,0.0138,0.23,0.044,Null,0.021995708
1400000US36029010600,36029010600,106,Erie,New York,31133,6.2,2776.930582,1279.02439,1497.906191,298.2645403,0.089195727,0.041082594,0.048113134,0.009580334,2871,140,195,276,377,410,594,701,898,955,1202,1679,2027,2369,2531,2737,2871,846,10152,7.2,Null,0,Null,0.231,0,3,0.0105,0.23,0.006,Null,0.011494253
1400000US36029009104,36029009104,91.04,Erie,New York,47252,9.3,1979.296188,892.6451613,1086.651026,448.6627566,0.041888093,0.018891161,0.022996932,0.009495106,1640,97,239,366,458,609,669,746,822,898,1000,1196,1446,1470,1530,1590,1640,1687,20244,4.6,Null,1,Null,0.274,0,6,0.0513,0.25,0.003,Null,0.006097561
1400000US36029005000,36029005000,50,Erie,New York,34493,7.1,2777.719626,1045.794393,1731.925234,647.6495327,0.080529952,0.030319033,0.050210919,0.01877626,3112,70,194,208,286,431,477,611,734,799,987,1312,1828,2256,2565,2896,3112,820,9840,25,Null,0,0.055054152,0.281,0.0035,35,0.061,0.21,0,0.068270798,0.00996144
1400000US36029008400,36029008400,84,Erie,New York,27489,5.3,1756.367089,943.3670886,813,274.5189873,0.063893452,0.034317985,0.029575467,0.009986503,2449,74,158,209,286,363,456,555,688,840,1136,1360,1793,2019,2146,2344,2449,932,11184,26.7,Null,1,0.058526741,0.324,0,5,0.0166,0.24,0,0.088965902,0.043282973
1400000US36029009106,36029009106,91.06,Erie,New York,36802,7.3,2030.742857,916.5362637,1114.206593,539.378022,0.055180231,0.024904523,0.030275708,0.014656215,2750,47,69,226,370,421,500,571,701,770,922,1104,1555,1861,2142,2477,2750,1206,14472,6.3,Null,0,Null,0.231,0,5,0.0191,0.25,0.007,Null,0.005090909
1400000US36029009800,36029009800,98,Erie,New York,33568,6.4,2953.090909,1483.022727,1470.068182,323.2982955,0.087973395,0.044179657,0.043793738,0.009631146,2006,107,119,131,155,232,289,324,430,493,648,972,1353,1678,1853,1955,2006,1018,12216,14.6,Null,0,Null,0.238,0.0035,2,0.007,0.23,0,Null,0.010468594
1400000US36029015101,36029015101,151.01,Erie,New York,31750,6.3,1964.4,973.5111111,990.8888889,364.6851852,0.061870866,0.030661767,0.031209099,0.011486148,1193,10,19,53,136,147,171,205,284,418,582,717,922,1035,1102,1156,1193,1435,17220,5.9,Null,0,Null,0.202,0,1,0.0058,0.3,0.021,Null,0
1400000US36029013900,36029013900,139,Erie,New York,45504,9.2,1944.19407,1053.606469,890.5876011,397.2722372,0.042725784,0.023154151,0.019571633,0.00873049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1376,16512,4.1,Null,1,Null,0.217,0,1,0.0055,0.26,0,Null,#DIV/0!
1400000US36029014901,36029014901,149.01,Erie,New York,33875,7.1,2776.930582,1279.02439,1497.906191,298.2645403,0.081975811,0.037757178,0.044218633,0.008804857,1336,62,90,142,195,253,315,340,381,454,496,682,968,1086,1186,1301,1336,1040,12480,13.6,Null,0,Null,0.258,0,0,0,0.26,0.012,Null,0.050898204
1400000US36029015301,36029015301,153.01,Erie,New York,36283,7.3,2128.428246,980.7744875,1147.653759,439.0318907,0.058661859,0.02703124,0.031630619,0.012100209,957,86,137,182,195,250,337,417,465,528,587,700,785,828,893,918,957,1368,16416,4.9,Null,1,Null,0.236,0.004,3,0.012,0.29,0.007,Null,0.013584117
1400000US36029013102,36029013102,131.02,Erie,New York,42234,8.3,1960.615385,894.7384615,1065.876923,433.5153846,0.046422678,0.021185265,0.025237414,0.010264606,788,121,202,272,342,443,495,534,548,568,641,669,724,742,759,774,788,1307,15684,4.5,Null,1,Null,0.187,0,3,0.0216,0.28,0.025,Null,0.006345178
1400000US36029015501,36029015501,155.01,Erie,New York,29337,6.1,2953.090909,1483.022727,1470.068182,323.2982955,0.100660971,0.050551274,0.050109697,0.011020155,1156,195,293,391,546,660,777,846,923,923,981,1050,1132,1148,1156,1156,1156,1071,12852,12.5,Null,0,Null,0.268,0.0086,3,0.0129,0.26,0.107,Null,0.051903114
1400000US36029009600,36029009600,96,Erie,New York,35869,7.2,2204.912863,810.6224066,1394.290456,219.5186722,0.061471267,0.022599526,0.03887174,0.006120011,2432,203,388,552,695,752,903,1052,1334,1409,1551,1939,2147,2312,2370,2370,2432,1397,16764,7.7,Null,0,Null,0.243,0,10,0.0072,0.21,0,Null,0.014391447
1400000US36029014204,36029014204,142.04,Erie,New York,37776,7.4,1754.766667,777.5,977.2666667,263.0694444,0.046451892,0.020581851,0.025870041,0.006963931,2354,380,628,701,770,912,969,1139,1326,1377,1647,1797,2062,2172,2261,2299,2354,1310,15720,6.2,Null,0,Null,0.228,0,1,0.0027,0.26,0.005,Null,0.002124044
1400000US36029014102,36029014102,141.02,Erie,New York,33555,6.4,2795.614148,1509.800643,1285.813505,813.9839228,0.083314384,0.044994804,0.03831958,0.024258201,1657,136,284,450,529,652,812,885,947,959,1067,1224,1403,1508,1520,1580,1657,1338,16056,3.4,Null,0,Null,0.238,0,6,0.0228,0.29,0.02,Null,0.0006035
1400000US36029011600,36029011600,116,Erie,New York,36970,7.3,2014.769231,1024.769231,990,225.4594017,0.05449741,0.027718941,0.026778469,0.006098442,1998,39,150,277,359,461,651,727,792,830,973,1240,1603,1792,1895,1982,1998,886,10632,2.9,Null,0,Null,0.255,0,3,0.0077,0.23,0.019,Null,0.011011011
1400000US36029006301,36029006301,63.01,Erie,New York,34219,7.1,2790.724269,1164.030496,1626.693774,779.2515883,0.081554817,0.034017081,0.047537736,0.022772483,1885,59,132,204,330,404,451,497,619,640,857,1032,1404,1635,1752,1851,1885,947,11364,23,Null,0,0.084468665,0.282,0.0048,78,0.0533,0.19,0.053,0.132852001,0.087002653
1400000US36029014501,36029014501,145.01,Erie,New York,34610,7.1,2593.028571,1070.651429,1522.377143,664.1866667,0.074921369,0.030934742,0.043986626,0.0191906,2149,317,528,640,748,845,947,1124,1242,1326,1560,1738,1874,2060,2120,2120,2149,1089,13068,7.9,Null,0,Null,0.239,0,4,0.0129,0.25,0.016,Null,0.02233597
1400000US36029008500,36029008500,85,Erie,New York,40000,8.2,2437.817232,1076.428198,1361.389034,215.1488251,0.060945431,0.026910705,0.034034726,0.005378721,1025,184,386,553,621,678,754,770,814,875,918,935,981,1013,1025,1025,1025,975,11700,5.7,Null,0,0.153979239,0.259,0.0025,7,0.0172,0.22,0.005,0.092275896,0.043902439
1400000US36029014400,36029014400,144,Erie,New York,31068,6.2,2471.824818,1373.167883,1098.656934,300.9124088,0.079561762,0.044198786,0.035362976,0.009685606,1211,467,690,780,804,877,944,952,959,1019,1082,1086,1166,1196,1211,1211,1211,942,11304,12.5,Null,0,Null,0.276,0.001,6,0.0061,0.23,0.024,Null,0.101568951
1400000US36029009004,36029009004,90.04,Erie,New York,50000,10.2,1946.018519,1017.888889,928.1296296,208.1882716,0.03892037,0.020357778,0.018562593,0.004163765,1526,52,105,139,171,199,280,314,374,421,514,613,859,1011,1156,1327,1526,1649,19788,1.6,Null,1,Null,0.145,0,1,0.0088,0.25,0.017,Null,0
1400000US36029013400,36029013400,134,Erie,New York,47156,9.3,2175.290323,1060.129032,1115.16129,359.5268817,0.046129662,0.022481318,0.023648344,0.007624202,2308,216,290,456,634,807,873,915,1118,1203,1439,1650,1968,2238,2295,2308,2308,1172,14064,2.7,Null,1,Null,0.316,0.0013,2,0.0027,0.25,0.007,Null,0.037261698
1400000US36029015002,36029015002,150.02,Erie,New York,36862,7.3,2780.420339,1274.074576,1506.345763,352.5322034,0.075427821,0.03456336,0.040864461,0.009563567,3256,27,146,296,416,488,650,702,745,804,1045,1443,1772,2148,2384,2800,3256,1392,16704,9.8,Null,0,Null,0.198,0,0,0,0.3,0.004,Null,0.000921376
1400000US36029013800,36029013800,138,Erie,New York,36888,7.3,1711.231788,827.8675497,883.3642384,232.9713024,0.046389931,0.022442733,0.023947198,0.006315639,1734,109,253,359,498,531,602,634,688,728,909,1017,1293,1490,1573,1667,1734,1665,19980,6.6,Null,0,Null,0.263,0.0018,6,0.011,0.29,0.024,Null,0.012110727
1400000US36029013300,36029013300,133,Erie,New York,40581,8.2,2430.396476,1251.171806,1179.22467,204.3656388,0.05989001,0.030831468,0.029058541,0.005035993,2649,47,79,282,430,561,812,889,1139,1225,1426,1645,1979,2273,2476,2619,2649,1184,14208,3.4,Null,0,Null,0.265,0,7,0.018,0.25,0.022,Null,0.006417516
1400000US36029011000,36029011000,110,Erie,New York,30709,6.2,2147.28,798.2742857,1349.005714,252.0914286,0.069923475,0.025994799,0.043928676,0.008209041,1085,64,115,234,350,366,433,523,549,596,685,877,936,981,1026,1066,1085,962,11544,19.2,Null,0,0.127686473,0.22,0,4,0.0169,0.23,0.013,0.091050196,0.0359447
1400000US36029014209,36029014209,142.09,Erie,New York,36492,7.3,2706.222222,1369.555556,1336.666667,610.6666667,0.074159329,0.037530296,0.036629033,0.016734261,1461,86,182,232,320,345,435,517,652,663,755,908,1098,1232,1291,1410,1461,1482,17784,1.6,Null,1,Null,0.1505,0.0094,2,0.0188,0.26,0.016,Null,0.014373717
1400000US36029015202,36029015202,152.02,Erie,New York,38068,7.4,2828.873684,1384.010526,1444.863158,264.3921053,0.074311067,0.036356271,0.037954796,0.006945259,1802,19,69,126,153,280,473,571,704,786,917,1157,1413,1588,1713,1795,1802,1341,16092,3.3,Null,0,Null,0.22,0.0068,4,0.009,0.28,0.035,Null,0.01609323
1400000US36029007903,36029007903,79.03,Erie,New York,37057,7.3,2730.096257,1237.73262,1492.363636,525.6524064,0.073672889,0.033400778,0.040272112,0.014184969,2158,126,235,325,466,515,626,722,782,831,1005,1243,1454,1848,2009,2087,2158,1076,12912,3.1,Null,1,Null,0.242,0,2,0.0136,0.24,0.02,Null,0.011121409
1400000US36029015401,36029015401,154.01,Erie,New York,34346,7.1,2101.250965,986.2702703,1114.980695,329.4671815,0.061178914,0.028715724,0.032463189,0.009592592,2091,79,189,251,387,441,526,564,683,786,873,1091,1462,1810,1940,2042,2091,1107,13284,10.1,Null,0,Null,0.164,0,2,0.0118,0.26,0.07,Null,0
1400000US36029010003,36029010003,100.03,Erie,New York,32005,6.3,2790.724269,1164.030496,1626.693774,779.2515883,0.087196509,0.03637027,0.050826239,0.024347808,1570,33,139,207,242,300,497,525,602,713,842,1068,1256,1404,1460,1548,1570,897,10764,12.1,Null,0,Null,0.25,0.0062,6,0.0123,0.23,0.081,Null,0.030573248
1400000US36029014101,36029014101,141.01,Erie,New York,38617,7.4,1979.296188,892.6451613,1086.651026,448.6627566,0.05125453,0.023115342,0.028139188,0.011618271,2061,161,260,337,451,601,647,747,818,872,1055,1446,1647,1814,1879,1975,2061,1604,19248,3.5,Null,0,Null,0.234,0,3,0.0135,0.29,0.011,Null,0.001455604
1400000US36029010804,36029010804,108.04,Erie,New York,32273,6.3,2476.476923,1135.015385,1341.461538,469.0923077,0.076735256,0.035169194,0.041566063,0.014535132,1286,116,124,200,265,304,340,379,451,506,700,785,956,1104,1198,1249,1286,1238,14856,4.1,Null,1,Null,0.2679,0,5,0.0111,0.25,0.011,Null,0.014774495
1400000US36029010201,36029010201,102.01,Erie,New York,38326,7.4,1697.630769,777.0461538,920.5846154,742.55,0.044294494,0.020274648,0.024019846,0.019374576,1674,74,137,194,256,284,294,342,342,417,656,710,1030,1240,1385,1586,1674,1081,12972,8.7,Null,0,0.158273381,0.228,0.0042,6,0.025,0.23,0.007,0.128262997,0.026284349
1400000US36029013502,36029013502,135.02,Erie,New York,53626,10.3,2102.433333,1095.433333,1007,439.0194444,0.039205485,0.02042728,0.018778205,0.00818669,2076,401,535,577,648,709,854,965,996,1076,1285,1591,1778,1849,1922,1997,2076,1808,21696,2.2,Null,1,Null,0.167,0,5,0.0856,0.28,0.018,Null,0.004816956
1400000US36029005400,36029005400,54,Erie,New York,39383,8.1,1951.863354,1015.937888,935.9254658,306.2639752,0.049561063,0.025796356,0.023764707,0.007776553,1947,64,164,254,307,367,409,466,514,555,659,791,1037,1353,1594,1783,1947,1098,13176,12.8,Null,0,0.098732841,0.232,0.003,39,0.0394,0.2,0,0.142398005,0.08988187
1400000US36029000600,36029000600,6,Erie,New York,33818,7.1,1956.252874,990.6206897,965.6321839,315.4310345,0.057846498,0.029292705,0.028553793,0.009327312,1748,18,137,228,287,351,413,505,623,712,950,1150,1405,1591,1676,1740,1748,806,9672,14.4,Null,1,0.147800297,0.279,0.0078,19,0.0296,0.23,0.005,0.118431997,0.058352403
1400000US36029016500,36029016500,165,Erie,New York,40034,8.2,1670.056266,774.2608696,895.7953964,168.6163683,0.041715948,0.019340083,0.022375865,0.004211829,1081,70,107,238,263,292,389,409,431,479,605,773,868,985,1027,1061,1081,940,11280,38.9,Null,0,0.048316252,0.2983,0,37,0.0764,0.16,0,0.0504807,0.019426457
1400000US36029010809,36029010809,108.09,Erie,New York,38854,8.1,3523.902439,1400.487805,2123.414634,609.7398374,0.090696001,0.036044881,0.05465112,0.015693103,1110,10,91,103,171,253,299,401,481,581,641,758,930,1052,1060,1103,1110,1244,14928,1.5,Null,1,Null,0.209,0,0,0,0.25,0.02,Null,0.006306306
1400000US36029007904,36029007904,79.04,Erie,New York,36117,7.2,2717.484029,1320.412776,1397.071253,242.968059,0.075241134,0.036559315,0.038681819,0.006727249,3115,75,294,430,556,751,810,882,973,1128,1276,1675,2268,2556,2754,2975,3115,1140,13680,7.3,Null,0,Null,0.231,0,1,0.009,0.24,0.008,Null,0.005136437
1400000US36029014701,36029014701,147.01,Erie,New York,45286,9.2,2790.724269,1164.030496,1626.693774,779.2515883,0.061624437,0.025703981,0.035920456,0.01720734,2150,130,259,378,443,526,696,800,815,884,1159,1402,1772,1993,2103,2150,2150,1782,21384,4.8,Null,0,Null,0.282,0,6,0.0299,0.29,0.011,Null,0
1400000US36029015201,36029015201,152.01,Erie,New York,34986,7.1,1951.863354,1015.937888,935.9254658,306.2639752,0.05578984,0.029038412,0.026751428,0.008753901,2056,70,110,136,255,299,413,490,586,632,743,1008,1393,1631,1775,1931,2056,1322,15864,5.3,Null,0,Null,0.144,0,0,0,0.3,0.023,Null,0.003404669
1400000US36029013702,36029013702,137.02,Erie,New York,40902,8.2,1979.296188,892.6451613,1086.651026,448.6627566,0.048391184,0.021823998,0.026567186,0.010969213,1466,30,174,278,443,485,511,595,644,724,797,982,1140,1333,1396,1432,1466,1687,20244,2.9,Null,1,Null,0.249,0,5,0.0067,0.25,0.023,Null,0.02319236
1400000US36029009402,36029009402,94.02,Erie,New York,46010,9.2,2834.089552,1082.149254,1751.940299,633.7064677,0.061597252,0.023519871,0.038077381,0.013773233,2645,67,157,258,334,419,521,581,678,766,969,1182,1645,2003,2235,2484,2645,1479,17748,3.6,Null,1,Null,0.181,0,3,0.0123,0.24,0.004,Null,0.021550095
1400000US36029013202,36029013202,132.02,Erie,New York,41588,8.3,2648.251889,1324.654912,1323.596977,430.2594458,0.06367827,0.031851854,0.031826416,0.010345759,1169,52,94,103,151,167,197,247,273,334,463,556,745,864,934,1019,1169,1491,17892,4.1,Null,1,Null,0.22,0.0075,4,0.01,0.27,0.012,Null,0.041916168
1400000US36029008102,36029008102,81.02,Erie,New York,43117,8.4,1790.808917,779.4267516,1011.382166,222.5111465,0.041533709,0.018077017,0.023456691,0.005160636,2572,61,116,227,365,510,659,755,933,1028,1269,1709,2019,2229,2493,2545,2572,1326,15912,5.9,Null,0,Null,0.28,0.0141,5,0.0141,0.24,0.029,Null,0.016329705
1400000US36029014601,36029014601,146.01,Erie,New York,37872,7.4,2437.817232,1076.428198,1361.389034,215.1488251,0.06436991,0.028422798,0.035947112,0.005680947,851,21,50,79,140,162,195,240,301,350,436,570,651,768,817,851,851,1277,15324,4,Null,0,Null,0.247,0,5,0.0116,0.25,0.029,Null,0.047003525
1400000US36029014207,36029014207,142.07,Erie,New York,42472,8.3,2593.028571,1070.651429,1522.377143,664.1866667,0.06105266,0.025208406,0.035844254,0.015638224,1347,207,346,417,447,527,652,731,853,872,961,1052,1219,1289,1289,1325,1347,1363,16356,4.9,Null,0,Null,0.25,0.0036,8,0.0145,0.25,0.01,Null,0.012620638
1400000US36029009008,36029009008,90.08,Erie,New York,38592,7.4,1948.9718,917.5444685,1031.427332,242.6941432,0.050501964,0.02377551,0.026726454,0.006288716,2680,205,406,528,606,677,760,1019,1126,1268,1435,1664,2078,2295,2480,2635,2680,1869,22428,3,Null,0,Null,0.46,0,8,0.0107,0.22,0.044,Null,0.003731343
1400000US36029013600,36029013600,136,Erie,New York,43411,8.4,2793.473684,1550.447368,1243.026316,220.7401316,0.064349443,0.035715541,0.028633902,0.005084889,1981,52,120,245,356,476,532,601,696,788,988,1237,1536,1724,1822,1926,1981,1327,15924,3.7,Null,1,Null,0.285,0.0022,1,0.0022,0.24,0,Null,0.010095911
1400000US36029007304,36029007304,73.04,Erie,New York,43281,8.4,2014.769231,1024.769231,990,225.4594017,0.046550894,0.023677115,0.022873778,0.0052092,3230,222,389,534,792,966,1013,1242,1294,1557,1836,2234,2655,2870,3055,3170,3230,1769,21228,1.9,Null,1,Null,0.246,0,1,0.0056,0.28,0.01,Null,0.004334365
1400000US36029004800,36029004800,48,Erie,New York,47049,9.3,2204.912863,810.6224066,1394.290456,219.5186722,0.046864181,0.017229323,0.029634858,0.004665746,1029,17,101,195,224,306,343,398,453,490,655,777,831,914,959,995,1029,1106,13272,5,Null,0,0.100601422,0.27,0.0014,24,0.0344,0.21,0.027,0.103275995,0.052478134
1400000US36029014208,36029014208,142.08,Erie,New York,44592,9.1,2731.520891,1489.604457,1241.916435,303.8245125,0.061255851,0.033405195,0.027850656,0.006813431,1654,156,270,428,611,763,934,958,1025,1113,1249,1412,1554,1612,1646,1654,1654,1608,19296,2.3,Null,0,Null,0.15,0,4,0.0258,0.28,0.01,Null,0.019951632
1400000US36029016100,36029016100,161,Erie,New York,47045,9.2,1634.469136,914.617284,719.8518519,228.9176955,0.034742675,0.019441328,0.015301347,0.00486593,1730,270,479,639,757,901,1030,1131,1232,1327,1419,1489,1589,1688,1707,1707,1730,0,0,11.1,Null,1,Null,0.264,0,0,0,0.3,0.222,Null,0
1400000US36029014603,36029014603,146.03,Erie,New York,51491,10.2,2203.217391,1154.956522,1048.26087,218.7826087,0.042788398,0.02243026,0.020358138,0.004248949,2000,116,202,282,390,488,605,701,763,804,1056,1320,1686,1837,1928,1979,2000,2059,24708,1.9,Null,1,Null,0.172,0,3,0.0417,0.27,0.013,Null,0.0035
